Date,Close,High,Low,Open,Volume
2024-03-20 00:00:00-04:00,122.58753204345703,122.764888021758,120.84345641384232,120.97154934849264,10400900
2024-03-21 00:00:00-04:00,123.79950714111328,124.0951154675131,122.96196023982318,123.15902744566839,9965100
2024-03-22 00:00:00-04:00,123.37580108642578,124.2527628983193,123.34624175846133,124.15422929922723,6771100
2024-03-25 00:00:00-04:00,122.57766723632812,123.43491780436494,122.49883735123943,123.34623982186388,7658200
2024-03-26 00:00:00-04:00,122.13426208496094,122.90284223415486,122.0849990420541,122.57767457691497,7292700
2024-03-27 00:00:00-04:00,124.0951156616211,124.10496375958634,122.85357121348471,122.92254548740162,7162900
2024-03-28 00:00:00-04:00,124.11482238769531,124.43999005160978,123.87834023104489,124.25277093887742,7287000
2024-04-01 00:00:00-04:00,123.15901947021484,124.3118858544119,123.08019710356031,124.24290406743793,6905300
2024-04-02 00:00:00-04:00,122.58753204345703,123.07035196997366,122.33133865652421,122.66635441682452,11049400
2024-04-03 00:00:00-04:00,123.21815490722656,123.56302627987016,122.49884531488526,122.49884531488526,7589900
2024-04-04 00:00:00-04:00,122.13426208496094,124.53852110072432,121.7696870004484,124.02614185222711,10659800
2024-04-05 00:00:00-04:00,123.82906341552734,124.15423106301927,122.46928168642269,122.52840034319145,10718300
2024-04-08 00:00:00-04:00,123.6122817993164,124.21334651975351,123.5236038164478,124.0064237087618,6096100
2024-04-09 00:00:00-04:00,123.3265380859375,124.11481439656315,121.91748581732884,123.77979865601438,9042200
2024-04-10 00:00:00-04:00,122.27220916748047,122.6466473807704,121.37554361395179,121.799244869558,14119500
2024-04-11 00:00:00-04:00,122.41016387939453,122.91268750068117,121.3952459861503,122.33133399140105,8228700
2024-04-12 00:00:00-04:00,121.09964752197266,122.07514297243246,120.58726075774891,121.64158609772498,11601700
2024-04-15 00:00:00-04:00,120.23252868652344,122.93239590600676,119.86795361878885,122.75503242091392,10374500
2024-04-16 00:00:00-04:00,119.95663452148438,120.52813993376043,119.3457216827903,120.19312418578392,11046200
2024-04-17 00:00:00-04:00,119.33587646484375,120.65624337621334,118.59686311419082,120.62668404500843,11084200
2024-04-18 00:00:00-04:00,118.9220199584961,120.40004652514851,118.74465646979253,119.90737100293104,9195800
2024-04-19 00:00:00-04:00,118.70524597167969,119.83840121874547,118.40963764022526,119.17821028084819,10832100
2024-04-22 00:00:00-04:00,119.6019058227539,120.40004527243154,118.86289254711686,119.42454233589574,10484900
2024-04-23 00:00:00-04:00,121.26715087890625,121.43465874966068,120.27194423434632,120.44930772033094,9870000
2024-04-24 00:00:00-04:00,120.30149841308594,121.3755348982514,119.29644371394737,121.15875647825663,11063800
2024-04-25 00:00:00-04:00,120.66609191894531,120.95184463322929,118.83333831535302,119.63147779926071,10321200
2024-04-26 00:00:00-04:00,120.8631591796875,121.22773424416839,120.34091682661872,120.36062805680407,6958100
2024-04-29 00:00:00-04:00,121.67115020751953,121.77953190612632,121.07008546933498,121.10950041320648,6339800
2024-04-30 00:00:00-04:00,119.73985290527344,121.67114752422532,119.6905898647444,121.49378403953104,15475900
2024-05-01 00:00:00-04:00,119.44425201416016,121.05037147265752,119.14864370069432,119.55264122792218,15569500
2024-05-02 00:00:00-04:00,120.13400268554688,120.37049235904871,118.79392460623195,120.01576536642816,11999600
2024-05-03 00:00:00-04:00,120.97154235839844,121.40509921621221,120.40989257333594,121.26715067374995,9068500
2024-05-06 00:00:00-04:00,122.1933822631836,122.29191586179277,121.66129180953604,121.76968102329563,7157300
2024-05-07 00:00:00-04:00,122.52839660644531,122.88312357150352,122.21308458390818,122.42000739392022,5244200
2024-05-08 00:00:00-04:00,122.52839660644531,122.69590447393624,121.77952773380778,121.79923896388414,5062500
2024-05-09 00:00:00-04:00,123.75023651123047,123.75023651123047,122.62693689975426,122.7648854472947,6682000
2024-05-10 00:00:00-04:00,123.83891296386719,124.37100340161399,123.60243083074576,124.29217351802968,6038500
2024-05-13 00:00:00-04:00,123.31668090820312,124.25276136447003,123.24770663792695,124.11481282391767,5946900
2024-05-14 00:00:00-04:00,123.28712463378906,123.76994453767925,123.02107564354114,123.55316610640519,5105700
2024-05-15 00:00:00-04:00,124.0951156616211,124.18379364910054,123.7206774452447,123.93745588259272,8404100
2024-05-16 00:00:00-04:00,123.3561019897461,124.11481900054189,123.30683142954044,123.87833685034518,7135900
2024-05-17 00:00:00-04:00,123.49405670166016,123.64186087202309,122.88313630572176,123.45464175505454,5714100
2024-05-20 00:00:00-04:00,123.73052978515625,124.183790361415,123.40536213774284,123.52360696888367,4337600
2024-05-21 00:00:00-04:00,123.3265380859375,123.52360528418598,123.01121854052916,123.50389405378209,6010000
2024-05-22 00:00:00-04:00,123.47433471679688,123.78964674455047,122.8042957181165,123.13931897627256,7910500
2024-05-23 00:00:00-04:00,122.01602935791016,123.8389274019433,121.78939529559047,123.76995312517336,9078200
2024-05-24 00:00:00-04:00,122.63679504394531,122.9028440465675,121.97661162172788,122.47914277963365,7556800
2024-05-28 00:00:00-04:00,121.1390609741211,122.58752822619927,120.73506343355204,122.58752822619927,8525400
2024-05-29 00:00:00-04:00,119.42454528808594,120.20297352644896,119.32601168575826,120.11429553964365,16725400
2024-05-30 00:00:00-04:00,120.24239349365234,120.3310790017942,119.55265073091479,119.58221006108464,7816300
2024-05-31 00:00:00-04:00,121.70071411132812,121.74997715479563,119.55264845418262,120.52814391937214,9703500
2024-06-03 00:00:00-04:00,120.21282196044922,122.14410901769803,119.09937803716291,122.09484597829316,15241000
2024-06-04 00:00:00-04:00,119.91722106933594,120.43946344627076,119.23733394950393,119.9664916294193,10061500
2024-06-05 00:00:00-04:00,121.12920379638672,121.14890750945287,119.66103284992394,120.37048680241469,8666000
2024-06-06 00:00:00-04:00,120.40989685058594,121.28685869494704,119.93693255038075,120.99125788672681,6523900
2024-06-07 00:00:00-04:00,120.53800201416016,121.3361340004907,119.79898868825934,120.10444512398935,7036200
2024-06-12 00:00:00-04:00,121.36568450927734,122.07513845339685,120.83359405118772,121.336125181211,11106700
2024-06-13 00:00:00-04:00,120.5872573852539,121.26715200746094,119.56249140309832,121.19817773547122,8056100
2024-06-14 00:00:00-04:00,119.37528228759766,119.55264577890246,117.90711131479408,119.55264577890246,15315800
2024-06-17 00:00:00-04:00,120.69564819335938,120.89272291423862,118.77421664998616,118.96143575541348,12522100
2024-06-18 00:00:00-04:00,121.34597778320312,121.3558333981911,120.43945666273063,120.66608318403298,8176500
2024-06-20 00:00:00-04:00,121.42481231689452,121.74997244763142,120.94198489320814,121.2080338846487,6350700
2024-06-21 00:00:00-04:00,121.16861724853516,121.47407366190716,120.13399566095065,121.40509939057698,8231000
2024-06-24 00:00:00-04:00,121.68375396728516,122.81091254042904,121.22893625737252,121.49589169060852,8650600
2024-06-25 00:00:00-04:00,120.64556884765624,121.58487261613716,120.08198960395066,121.58487261613716,11365600
2024-06-26 00:00:00-04:00,120.3192901611328,120.5071448776824,119.84469354659976,120.48737347616144,7350500
2024-06-27 00:00:00-04:00,120.44783020019533,120.67524282005095,120.01278390662335,120.43794072712566,4804100
2024-06-28 00:00:00-04:00,120.49727630615234,121.57499507975912,119.91391805994373,120.78401069246397,9796400
2024-07-01 00:00:00-04:00,119.20201873779295,121.30803140446714,118.93506331677696,121.06084738582145,10008500
2024-07-02 00:00:00-04:00,119.85458374023438,119.89413408697152,118.935058923103,119.0240415456686,6789000
2024-07-03 00:00:00-04:00,120.28963470458984,120.7246734487592,119.78537719333652,119.99301086421552,5467700
2024-07-05 00:00:00-04:00,119.85458374023438,120.25996159323998,118.8955085763658,120.25996159323998,6367100
2024-07-08 00:00:00-04:00,120.00289916992188,120.83343384535948,119.63706410947955,120.19075389310464,7405600
2024-07-09 00:00:00-04:00,119.47886657714844,120.25008707083973,119.44920570113295,120.06222479813134,4617900
2024-07-10 00:00:00-04:00,120.54669952392578,120.58624987183568,119.39976960836876,119.64695362521248,6930900
2024-07-11 00:00:00-04:00,122.07923889160156,122.51428515892366,120.68511746775064,120.8630902549772,11113900
2024-07-12 00:00:00-04:00,122.78124237060548,123.50302300258124,122.47473661055992,122.78124237060548,10565200
2024-07-15 00:00:00-04:00,123.66121673583984,124.24457492446606,122.8801143557734,123.1470773120208,9680800
2024-07-16 00:00:00-04:00,126.74607849121094,126.86472199110916,124.0171648416892,124.0270543144999,15501400
2024-07-17 00:00:00-04:00,125.12454986572266,126.45934202155316,125.09488144778462,126.19237906431265,14511200
2024-07-18 00:00:00-04:00,124.14569854736328,126.37035470507956,123.96772575300768,125.1146632151788,9267900
2024-07-19 00:00:00-04:00,123.46347045898438,124.67961154836904,123.18661803480404,124.42253806907308,9955300
2024-07-22 00:00:00-04:00,124.71916961669922,124.8081597872742,123.07787163216632,124.04682877469044,8334900
2024-07-23 00:00:00-04:00,124.48187255859376,125.16409531644877,124.02705487220456,124.09626609527558,9432900
2024-07-24 00:00:00-04:00,121.80239868164062,124.11603746086622,121.6837476377864,123.8688534437631,11370800
