Date,Close,High,Low,Open,Volume
2024-03-20 00:00:00-04:00,164.37632751464844,164.86650563032129,160.61176317645268,160.87646354744973,5995800
2024-03-21 00:00:00-04:00,167.49386596679688,169.52319556102202,166.2978301831284,167.38602618436616,8497500
2024-03-22 00:00:00-04:00,166.75860595703125,168.52323525935165,165.97431795652807,166.21940702174473,5644900
2024-03-25 00:00:00-04:00,164.22927856445312,165.4547238424492,163.69007965032512,164.58220740287794,5682500
2024-03-26 00:00:00-04:00,163.7881317138672,166.09196000816726,163.7194995935739,164.7488766846249,5289900
2024-03-27 00:00:00-04:00,165.80764770507812,166.150763397191,163.69007473807642,166.1213539081256,6309700
2024-03-28 00:00:00-04:00,165.97430419921875,166.5527107550151,164.68022686179484,165.77823595510705,5324000
2024-04-01 00:00:00-04:00,168.34677124023438,169.405557752575,164.90572629441388,164.9645452741469,6679100
2024-04-02 00:00:00-04:00,167.6801300048828,168.0330588607943,165.95470835323184,167.12133470913514,7436300
2024-04-03 00:00:00-04:00,170.49374389648438,170.54276469644364,166.0037108748854,166.66054770900573,6943200
2024-04-04 00:00:00-04:00,166.42526245117188,172.49366969798612,166.08214675799374,171.56233430357636,9031200
2024-04-05 00:00:00-04:00,168.16049194335938,168.85655140314296,166.37625150009177,166.83700513574956,5861900
2024-04-08 00:00:00-04:00,170.20944213867188,170.96432061664618,168.9741986866629,169.53299395338763,4812000
2024-04-09 00:00:00-04:00,172.12115478515625,172.5329026169657,169.96435905798864,171.82704491699255,5030500
2024-04-10 00:00:00-04:00,167.503662109375,170.29768328266073,166.729187287905,169.03301539869193,6177400
2024-04-11 00:00:00-04:00,171.68978881835938,172.17996692614062,167.15073475340932,168.29774973053162,6262600
2024-04-12 00:00:00-04:00,167.92520141601562,169.98395535220527,167.6016970445739,168.8957594074847,8212100
2024-04-15 00:00:00-04:00,166.5037078857422,170.95453379755244,165.2684643516663,170.84669400782005,6570600
2024-04-16 00:00:00-04:00,165.26846313476562,166.23902123521086,164.160655753767,166.1703891154093,6390100
2024-04-17 00:00:00-04:00,161.09213256835938,166.8468184827034,160.55293368461082,165.8958718038327,8082000
2024-04-18 00:00:00-04:00,158.26870727539062,160.8764583568034,156.71974268475557,159.17063318404234,9209400
2024-04-19 00:00:00-04:00,154.5335693359375,158.21970366205673,153.26890132384906,158.12166204781497,10287900
2024-04-22 00:00:00-04:00,157.033447265625,158.46477388438433,154.07278234362622,154.93548561829851,7848700
2024-04-23 00:00:00-04:00,158.18048095703125,159.07259374201732,156.54327291729774,157.798142632309,6616700
2024-04-24 00:00:00-04:00,160.4156951904297,162.6705025590588,158.8177097437665,160.65097111255503,6130500
2024-04-25 00:00:00-04:00,160.09217834472656,161.39605395009647,158.5530118544988,160.856855021703,6230700
2024-04-26 00:00:00-04:00,162.40582275390625,163.24892974174554,159.3176915379492,159.70002988365252,7141300
2024-04-29 00:00:00-04:00,165.87628173828125,165.94491385911635,161.95485656735713,161.95485656735713,6623900
2024-04-30 00:00:00-04:00,162.5920867919922,165.91549381461536,162.55286416570962,165.90568067852024,6914200
2024-05-01 00:00:00-04:00,160.88626098632812,166.30762972407166,160.5725398133934,161.27839749344764,13113600
2024-05-02 00:00:00-04:00,176.5621795654297,178.12094252714587,171.8466530912849,172.0231250079407,25894800
2024-05-03 00:00:00-04:00,176.1112060546875,179.59147392969905,174.30735404342548,178.66013843163825,10043900
2024-05-06 00:00:00-04:00,178.27780151367188,178.81698551861498,176.856272892494,178.33662049900747,6980100
2024-05-07 00:00:00-04:00,176.6111602783203,180.68944558733546,175.69943620901813,178.8659824896829,8011100
2024-05-08 00:00:00-04:00,177.00332641601562,177.23860234552947,173.15051852068223,173.25835830805923,6242600
2024-05-09 00:00:00-04:00,176.99351501464844,178.1405450184706,175.91513208935652,177.4444854823866,5513500
2024-05-10 00:00:00-04:00,178.5032501220703,179.94437486361326,177.6797545437737,178.42481983474954,4702500
2024-05-13 00:00:00-04:00,180.59141540527344,181.10118983962357,179.30713626587962,179.58163479485214,6384800
2024-05-14 00:00:00-04:00,185.25791931152344,185.57162552867302,180.86592755808596,180.88552391231158,7713400
2024-05-15 00:00:00-04:00,190.78713989257812,192.22826484842292,186.26769675710943,186.27749493483864,11349100
2024-05-16 00:00:00-04:00,189.47344970703125,191.78709097090598,188.99306977681556,191.16946176906418,8173400
2024-05-17 00:00:00-04:00,190.05186462402344,191.60082930552505,188.1009502868877,189.1107160351056,5799700
2024-05-20 00:00:00-04:00,193.875244140625,196.06144932074142,189.4832523852067,190.18911007292292,8879700
2024-05-21 00:00:00-04:00,196.90455627441406,198.0123486505734,191.9145316569426,192.1596207163038,11498800
2024-05-22 00:00:00-04:00,198.9436798095703,200.81616377302706,197.73784585195705,198.9436798095703,11170100
2024-05-23 00:00:00-04:00,197.79666137695312,203.86506864380533,195.502631460862,201.83573909004733,14475100
2024-05-24 00:00:00-04:00,206.22775268554688,207.14929000465543,199.56132682725627,199.88484620262736,13799000
2024-05-28 00:00:00-04:00,208.89430236816406,213.15884289288928,207.14926951654894,212.9627746433126,12485400
2024-05-29 00:00:00-04:00,204.16897583007812,206.52183967402155,202.6396225589915,204.55131414784978,12552500
2024-05-30 00:00:00-04:00,201.5997772216797,206.0983581228852,200.63509500778272,204.7497706897591,12263900
2024-05-31 00:00:00-04:00,200.8614959716797,205.78336543915358,195.60494298530244,204.74976984691335,15064900
2024-06-05 00:00:00-04:00,208.5888214111328,209.1794517536375,202.16086110710816,203.69648197319597,11626300
2024-06-06 00:00:00-04:00,206.16726684570312,208.92351670060864,205.5274148145473,208.58881816753876,7597200
2024-06-07 00:00:00-04:00,203.39132690429688,206.521643662903,201.68836429236103,206.45273028132152,5714400
2024-06-10 00:00:00-04:00,206.0786590576172,207.2894346142824,201.36350018953516,202.0820888509305,6470500
2024-06-11 00:00:00-04:00,205.26165771484372,206.17711826722365,201.58009378016052,203.9130552062228,8197500
2024-06-12 00:00:00-04:00,212.02427673339844,212.25067850656075,207.58475620740765,209.17943699113317,9502800
2024-06-13 00:00:00-04:00,214.40647888183597,214.94788753627537,209.68148111091128,212.9791397167529,10102800
2024-06-14 00:00:00-04:00,211.96522521972656,214.6427233223673,210.3114693232235,214.2391264346093,6438200
2024-06-17 00:00:00-04:00,218.74755859375,219.1905238230808,210.0653740093135,213.6977159264613,12109100
2024-06-18 00:00:00-04:00,223.5414581298828,227.0261500347901,222.4684942184045,223.2756880001169,22037500
