Date,Close,High,Low,Open,Volume
2024-03-20 00:00:00-04:00,148.03225708007812,148.15168122543136,146.04177366454698,147.29577274930563,21311500
2024-03-21 00:00:00-04:00,146.897705078125,149.6545141050477,146.20102362495862,148.75880250267042,24755600
2024-03-22 00:00:00-04:00,150.0526123046875,150.85875574292584,148.2711209562635,148.41045420254932,29175700
2024-03-25 00:00:00-04:00,149.35594177246094,149.6644642956251,147.11664775908744,149.22655548099812,19229300
2024-03-26 00:00:00-04:00,149.9530792236328,151.53551003081748,149.26635995623974,149.505223453737,22149100
2024-03-27 00:00:00-04:00,150.15211486816406,150.91845525200065,148.19148744617945,150.46063737451573,22879200
2024-03-28 00:00:00-04:00,150.2118377685547,150.70945866916398,149.45545946665504,150.13223178829975,24485400
2024-04-01 00:00:00-04:00,154.75015258789062,154.99896303730998,149.89336775564567,149.972988921802,31730800
2024-04-02 00:00:00-04:00,153.82455444335938,153.96388767365946,151.42601830602345,152.7696006730611,24586000
2024-04-03 00:00:00-04:00,154.18284606933594,154.3420883898699,152.0032642638509,152.8691348903896,24705000
2024-04-04 00:00:00-04:00,149.81375122070312,154.03358204033015,149.73413005208545,152.7696206660751,34724700
2024-04-05 00:00:00-04:00,151.7743682861328,152.6899888823038,148.8881732587718,149.31611992588236,23449300
2024-04-08 00:00:00-04:00,154.1132049560547,154.5312047063974,151.8838577680416,152.0530470584528,20702000
2024-04-09 00:00:00-04:00,155.85487365722656,157.80553910227465,154.4515790592109,155.3472906145229,31113000
2024-04-10 00:00:00-04:00,155.3970489501953,155.86481379575542,153.9439892879095,155.46672316327985,22838600
2024-04-11 00:00:00-04:00,158.65150451660156,158.92020887792125,155.71554414142938,156.1633999298141,27166400
2024-04-12 00:00:00-04:00,156.97947692871094,159.45763435250058,156.3922879410696,157.20839346519531,25329200
2024-04-15 00:00:00-04:00,154.12315368652344,158.48231785442226,153.85443413456358,158.1041210913814,27136500
2024-04-16 00:00:00-04:00,153.66531372070312,154.9093658563506,152.699928048546,153.456321466177,20779500
2024-04-17 00:00:00-04:00,154.73023986816406,156.33257973226392,153.84447529646815,154.8795200598381,21763100
2024-04-18 00:00:00-04:00,155.2676544189453,156.19323711028636,153.88426904317683,154.600844292543,19883000
2024-04-19 00:00:00-04:00,153.35679626464844,155.61599926941918,151.5753202297304,155.45675694613493,32239100
