Date,Close,High,Low,Open,Volume
2024-03-20 00:00:00-04:00,61.97571563720703,62.29592643358455,61.62639207638838,61.79135206969024,16310400
2024-03-21 00:00:00-04:00,61.87867736816406,62.55791715264686,61.84956830791277,62.14067001510281,20163900
2024-03-22 00:00:00-04:00,61.96601104736328,62.38325820374012,61.88838194777727,62.26681455436109,10529700
2024-03-25 00:00:00-04:00,62.257118225097656,62.29592537286674,61.878681906281535,62.140674572434556,11597100
2024-03-26 00:00:00-04:00,61.548763275146484,62.509399312776765,61.50024693917027,62.32503945700263,14915200
2024-03-27 00:00:00-04:00,63.26626205444336,63.26626205444336,61.93689895391903,62.00482256195226,17300200
2024-03-28 00:00:00-04:00,63.70292282104492,63.80966098142,63.09160292014795,63.256566606348386,13746100
2024-04-01 00:00:00-04:00,63.31478500366211,63.78055219669332,62.90724333670879,63.71262858553444,11351300
2024-04-02 00:00:00-04:00,63.42152404785156,63.79025117026148,63.14012411109722,63.169233172982416,15106200
2024-04-03 00:00:00-04:00,63.16923141479492,63.58647856414592,62.93635152307664,63.41181679457764,13287100
2024-04-04 00:00:00-04:00,63.043094635009766,63.84847993590673,62.616141964053526,63.66411266379038,14678400
2024-04-05 00:00:00-04:00,63.22745132446289,63.392407591316015,62.33473157978028,62.6355424581145,16158000
2024-04-08 00:00:00-04:00,63.64469909667969,63.75143726007598,63.149830233426194,63.23715741995849,10071300
2024-04-09 00:00:00-04:00,63.994014739990234,64.12016386465969,63.596178600869834,63.78054584269894,12012600
2024-04-10 00:00:00-04:00,62.89754104614258,63.14012644163111,62.344446640553464,62.713173776573285,19140300
2024-04-11 00:00:00-04:00,62.771392822265625,63.33418525530074,62.34444020130562,63.25656356313182,12810600
2024-04-12 00:00:00-04:00,62.29592514038086,63.07220134900061,61.99512162602203,62.88783408375174,19922400
2024-04-15 00:00:00-04:00,61.723426818847656,62.98487379981804,61.49054321728965,62.72287743459073,14703900
2024-04-16 00:00:00-04:00,60.90834045410156,61.59728207659302,60.69486412539068,61.52935846319579,16453800
2024-04-17 00:00:00-04:00,62.17948913574219,62.33473993620539,61.189740297263974,61.30618024839103,14076400
2024-04-18 00:00:00-04:00,62.52880859375,62.74228490812856,61.93689968683421,62.39296137607603,11144300
2024-04-19 00:00:00-04:00,63.489444732666016,63.625291950612436,62.625841388670295,62.693764997643505,18500300
2024-04-22 00:00:00-04:00,64.07164764404297,64.24630940903242,63.09160066254008,63.52825877657274,11729300
2024-04-23 00:00:00-04:00,64.37245178222656,64.78000084002542,63.8872810305253,64.04253922456643,11169000
2024-04-24 00:00:00-04:00,64.7605972290039,64.97407356852861,63.470048509082815,63.79025561525088,13063500
2024-04-25 00:00:00-04:00,64.93525695800781,65.19725333116592,64.04254447839087,64.6053443732828,15781200
2024-04-26 00:00:00-04:00,64.22691345214844,65.02259327519853,64.19780438838497,64.93525868078918,12273700
2024-04-29 00:00:00-04:00,65.10021209716797,65.21665575018872,64.61504131425946,64.67326684232914,14684100
2024-04-30 00:00:00-04:00,64.7605972290039,65.26517901390213,64.31424097505179,64.74119365410121,14862400
2024-05-01 00:00:00-04:00,65.50775909423828,66.09966802277916,64.49860300956396,64.75089388151214,21185900
2024-05-02 00:00:00-04:00,65.8570785522461,66.02203482619487,65.25546417281663,65.77944945752269,14304700
2024-05-03 00:00:00-04:00,66.38106536865234,66.59453427939044,65.78915646318487,66.37135988080848,14908500
2024-05-06 00:00:00-04:00,66.72068786621094,66.78861147941623,66.17729155744996,66.58484063980035,10610700
2024-05-07 00:00:00-04:00,67.4775619506836,67.53578008303332,66.85654386188804,67.00209659588191,14404100
2024-05-08 00:00:00-04:00,68.1858901977539,68.22470474399348,67.16703612065653,67.33199238983643,13854100
2024-05-09 00:00:00-04:00,69.22415924072266,69.29209025289684,67.99182878981516,68.13738149582612,24274600
2024-05-10 00:00:00-04:00,69.15623474121094,69.7190345822104,68.96216940444053,69.61229642605126,19564600
2024-05-13 00:00:00-04:00,69.15623474121094,69.72874006998434,69.02038752484805,69.3891220290771,10609600
2024-05-14 00:00:00-04:00,69.34060668945312,69.5540830162292,68.9524685865074,69.4570503412724,11783200
2024-05-15 00:00:00-04:00,70.37887573242188,70.57294849613778,69.94222496951926,70.05866122462983,14588300
2024-05-16 00:00:00-04:00,70.13628387451172,70.74760377004999,70.02954571507227,70.41768380365947,12661200
2024-05-17 00:00:00-04:00,70.19449615478516,70.35945982581049,69.80636550161834,70.04895086140644,10857800
2024-05-20 00:00:00-04:00,70.07807159423828,70.34976605796312,69.92281338461329,70.34976605796312,6915200
2024-05-21 00:00:00-04:00,70.70879364013672,70.73790270305436,70.0198520063172,70.03925558055604,8131700
2024-05-22 00:00:00-04:00,69.8742904663086,70.56323201314261,69.80636686037053,70.32064664863269,10564400
2024-05-23 00:00:00-04:00,68.69047546386719,69.76755511783153,68.6516609156114,69.76755511783153,14359300
